song_id	album_id	track_number	release_date	release_date_precision
5ZrDlcxIDZyjOzHdYW1ydr	3hHmYc6mrl6NkmRW1ZwYvm	3	1997-01-01	day
5NerAJRjA2TpBkMU1GC8Ml	1W2z3DWELAxYAeRN7YvyFb	1	2002-05-07	day
3rlU8GywVlHOd09sfzOLx8	3rVrwVrTgiFmCBZCmYBryn	10	1996-01-01	day
0Bbd5inN2znpGQkxZbqmmU	0i7KKsfzuGq5Awx5CBfxRH	5	1997-01-01	day
1pKYYY0dkg23sQQXi0Q5zN	5uRdvUR7xCnHmUW8n64n9y	7	1997-01-16	day
6AfdWhZHBKbMZzvPeidSRi	718OOPVnD81p1VMPXTAYVg	1	1984	year
7sZrgx3rQTRjLHsGT8B9Yu	1O9HL0enayar3IkxntaQZ5	2	1997-01-01	day
7Jc0l11j0Ehx6smWHqDXtX	0AJaRBLPuUybHfdJi87GQP	1	1997-01-01	day
5RC9olve1FVs1bnIneatm8	5k8evXM0YJNZpCQ0dMXGCJ	3	1998-04-27	day
1yzY2f1TONLTAjgkXygH24	3R50GvGH8MAPLR6svNy6zz	9	1996-11-19	day
5lRgR82emb03dbXoGfhBYG	0OWIVcNE4aItrlRvMUVueO	3	1997-04-14	day
6g6cTfqKsljz9lzky6qzod	4AFxdrIADN4m9oEacQallj	2	2015-07-06	day
75HZ6Wxnw8xbgz6HU9kKCS	5ZnSDcIB3iZcpmNa0Cahlf	3	1996	year
5fRvePkRGdpn2nKacG7I6d	2aMWSTZkHdS6mR28WtpuxY	2	1996-05-17	day
5XpcWuM4N62zYnCRgyziAu	4ol8aChmHBMIL85LzG10ja	2	1997	year
6gP6XG7ZAJEoF80LuXeoEN	4qxGAgCXESqLDZddot9OFX	6	1997	year
7qDvVYrsZoutrLmAa7W8kH	0RdoB9ogOzDGAbwzOHA5W3	8	1998-01-01	day
0idCpkJ2pspfAILbanmERu	5OvepfQiCFMCzML6fTgrBW	4	1995-10-13	day
21jEuMn2lf37715rwjow2M	3sV3CL42DZ8C11MuQwVUEi	7	1996-03-25	day
6F37EliumYUttlK29gCM0b	4OLSMLHNl7Nf8wwsxnxqwJ	3	1997-04-21	day
4Sv6Wz0s7RGTVWvLUy0MC2	2X0GbWo6PRyKb1AsZQGDhU	2	1997	year
03DrwKCR5YhSyQiAQUqzxK	7eDGp2PuSqUMKlefyXqWtx	11	1997	year
4bc0QQAKR34zbL2rk8GjPV	3XxM68WK6hHiL90j4NvPan	7	2004-01-06	day
3jDdpx9PMlfMBS5tOBHFm9	6plavTFCGXv5vpy0jZVtOV	6	1996-04-22	day
4alvYFhkuuNtkue1sbHnBk	5l8eFGzsDCAS3LKocE6UXv	8	2018-02-06	day
0PkY3UdV2FRiSIV26TaKez	5NfwZLwdMznQdMhlN0Yhh3	11	2002-09-27	day
3HFWYNE9ln7SJxRwdfnTkS	4L24UrgfaKE6LiaugKFPxR	5	2011-10-24	day
69DUJJ9xWtS12GOWDSq4XW	5CQHiljabLGvn72iQk0wsZ	2	1996-10-05	day
4MTHIKGWNTBoubzDMkXFfa	11s3RAPMk0LpsZhuniepSW	2	1997-01-01	day
1bnWZOo3QJviRK1R0hGlMO	3yeoOQNr7OOvGis0WpKFuo	2	2013-12-10	day
5Sl4762Gx7mbUV9R8Mrbut	1vim3noQulpNnLf8msDHgP	3	1997-01-01	day
3i6qNxyVgIdUZTTi5m25EM	56viTB3cu7FbFwAWDctRz1	2	1997-01-01	day
7jPZO6Xm4opMtXZEH88XbD	3PpTsdpZmaLUh6RvViu9G7	7	1996-01-01	day
1A0ztUdCDMZjIeeJjXLgDL	2n9nqHdmnevcsiMdhOABmb	7	2000-02-22	day
5v6b9RUk83Z33shcsqt1m3	5cF97e8p6e3hyt57dOXA4D	7	1997-01-01	day
7kPuCwBWgXy5TGfgwNUKwV	0xUqFH2GDi0oZ7fwIBAkLQ	3	1997-05-02	day
42lldCMWYw2pcFbfJbBGYi	7CPtSmPHbnPSxIkpAvgHmw	1	1997	year
6cIfT4BKDvZahi8dDjdV8E	0T11QqP5c9tEiWqqmyPULA	30	2019-08-23	day
6dubSkmTrXTLqm24ldMX5s	5cmtcMzuUZq8vxS5T7NVPu	7	1997-01-01	day
0rAWsmbrpuwpnxcaar6hpr	53JGwQZWAiObDijc4xnzLq	1	2014-01-03	day
53sFlnEQbHADehMkqumk96	3mn8mLqRknZCD8o7Ruy4BN	1	1997-06-17	day
4z1IYRhVpbLCBaqZXYIl66	5CQHiljabLGvn72iQk0wsZ	4	1996-10-05	day
7GsoUeI9DtaTSjJHenyCNP	0URsHGo0BWzA5E84XG8B3m	1	1997-01-01	day
1yTQ39my3MoNROlFw3RDNy	3x2jF7blR6bFHtk4MccsyJ	2	1996-01-01	day
3XorCFmcupSm5QS6hA9g4N	64peTvbTLBDeSBu0GsCRE4	2	1997-03-04	day
20AePDsEmKOiaTWYbKbeH5	0OVXZe1SrpbJAAxPdhUNbN	1	1997-05-12	day
6KaNr5y4GAlHGp2dQiZNPs	5lIB4iAcUp9F4ZmFTCiAsZ	11	1990	year
1YwM86VfyDhJv5obDMMjp5	5DwKK9JTj5zZ2vUs2EeAq0	5	1996	year
6CeSRAwmrkIz5byVOuBn93	48vRyjU5uQgfk518eWr7Uv	5	2001-01-01	day
0dgVkWzPFSmEZbfPPcVsmo	2trVSFt61oUo4V9fYOXUqa	9	2004	year
5unZhOSU2vLY6pkAergspu	6CUx1FX3ctnbXGieFT7inL	10	1998-01-01	day
1DXvCb8J3ykBU3nkThdXE3	6GJzRv7WrIU16oNk1pIdwO	3	1996	year
0lnxrQAd9ZxbhBBe7d8FO8	3StpQT9Qd87FSeWeQAdg1h	2	1997-01-01	day
0UJVu6W5KzN3nyDwftj7Yd	6xRpWgTIrdnvYNhvoBaF2a	2	1996-01-10	day
7HDWE2Ib7cjkhzULV4K8y3	0OWIVcNE4aItrlRvMUVueO	4	1997-04-14	day
14K8dcROLrBe0BE9Ak2Quc	1nLWlryXPg4E3Yqr89yW5V	2	1997-01-01	day
2vhzLqIcXvjjBV2InAa3My	3GO1zi1F5DGBdu3E4K4AX6	1	1997-01-01	day
3ZdAwMX7Lku81KGiqsjDeA	6SYfJ8JLGIP87pOiH9FMpC	4	1997-07-03	day
2kp0HkwA1v8WcmCwYqm7DO	3I4ObAZqVRcENUqxwv10If	1	1996-01-01	day
3dIpnxu4N6WOhIxxt2JFOs	2g6kKC1KscP5Qx4Rf2r2u0	25	1997	year
3kVIFDE3G89I2RPVkiRaRj	5lSLGYViKHz22S8gEXz9Vc	5	1996-08-27	day
1nP6feYWJVpbO41aezFtm2	4ol8aChmHBMIL85LzG10ja	1	1997	year
6Tsu3OsuMz4KEGKbOYd6A0	5XqEf16OrHdmMoNS1b6WDg	3	2007-03-05	day
44Razg2DEDwDwmOY6Rh58x	47jYgoUPVxo9r0cqpjTyXb	2	1997-03-11	day
19Sbxm5YTEFwpCYMxrw1gz	5mojJwWgWNJcY3odUGgQc3	6	1997-03-03	day
2ck13qfgRZ1msyEJlDqzvk	5cUiPJUUMfNQr0ELSDGscs	2	1996	year
5AnVYcfpUnyVhNqwyc4Yr9	1wgxJfFXbleiD2XmSCOZWP	10	1997-01-01	day
4wwRROf47MXBX5u5Knwixx	0JMmTZJ26G0QekIeSpcplU	18	1997-06-24	day
64KrFHj9p5AyCX2yZQr4YJ	3OBhnTLrvkoEEETjFA3Qfk	3	1995-06-16	day
0bTAelgi2Rbg0HomXsa3Vx	0032kwtQmNuawKYX4Wh4I6	7	2003-01-01	day
3fsTb3a8l5kJrtzpl04Ljr	5mojJwWgWNJcY3odUGgQc3	5	1997-03-03	day
2ugmMZ7FKTSLfcZy6pKeMW	3CEQ2OlmHNOkD5wJzhbuzy	1	1997-01-01	day
76YDsWGWezclVy9Z6sDGhf	1tiBNNEW1WPa59sVZ71Ers	7	1996-10-29	day
4gmcD7RZVO68JwIwtK0vpx	3iHLyrOmqYg1fSwcl4RCtM	2	1997-05-13	day
4BNWiXILo27G3Mia6toosr	65rMoeIMMkECowg7TiQg7s	2	2016-07-12	day
4hrxxb0LQurXgh399UIsfd	5HzS1B2mbb2DAoVDsSzywQ	1	2011-09-13	day
1dytpItqdrlmvl8Y7pyaAy	7Mq6GE8r5fvtbdKnDRwxJW	10	2018-01-12	day
5Ihd9HrPvOADyVoonH9ZjB	6rxtWZH5ua9eANwWdwwf9o	4	1996	year
4ACxa9buEUnOdYEoPcnMpi	3Xp1KG3G31VGZgV8JpMSX6	4	1997-02-24	day
7MV8ylzs47bcxolR4xLaD2	3FiplT4vIgWCRwLZSn0EDd	8	1996-09-24	day
13vDH7LlES2hajU7yR07Mz	3EDdhO2oG6eEJN8MUeefbl	1	1997-03-25	day
0gsl92EMIScPGV1AU35nuD	2vk0n8aeQSO74VtQBbNDPR	6	1996-02-28	day
61jNGa6MxlzLNsDqyqn0Bi	6fRUYwwUOmQbuwe9KujqQG	10	1996-01-01	day
4fgQMbN9r8d9V2exSTsLFs	1KRgUMCPtRgMgy8ExIqIBu	13	1996	year
49mBGYxj0Ebye2GYrd8uv1	5gB0zMvTNkzTTvaE5dtdI5	13	2012-10-02	day
5z5wYWL1IO6y2yEFBOiGt0	23sHIDobtNn5ykGLxqLTMT	6	1996	year
0q1yl7twIg1lFrofKtXSIG	74RK3gsxjigff01cRt7pLL	4	2009-01-29	day
1m1xRfGOhuGUdgbqfU0U0B	2Xy1s94fDhZluOrAO9ELog	2	1998	year
52MJZwo0UGqgFitqv8YFVK	59JiwsQ9p5dJWWcBEGB5Np	17	1997-03-25	day
11lw4bWbmxWIETHitBU0Gc	0RNsFWWdiz1rrdLI1pwbvJ	1	1997-05-11	day
5NIboeg4LUGpAkqPdyxSFK	3llZpeXGCVbJN51XZMhFYh	3	1996-10-22	day
0A2FMrx8LiswErLm7OSNDL	3PkJHoLbpDhcnMiy2DDq9F	1	1997-01-01	day
6w4MlvpuxtbjGdL9YeTx89	1IaBCF26OjgYwUCEPaIyC0	5	1996-08-27	day
1flci5s2ER4nP40d5Cf4Nj	3PpTsdpZmaLUh6RvViu9G7	4	1996-01-01	day
0Ws4VdnJommhHkU2nCvFuq	0kbMyxE7jDEniOHRp37AZk	8	1998-01-01	day
0XQ2zh1QCQm9pjBLve6BFT	00by6GQn2xgkzp2MOO7BZp	4	1997-03-31	day
5bMc91ARmFLKi90zVEWZse	2j293PSK5XUGwFi29uvUu2	2	2015-07-17	day
22qplc01U2CRvkt1x6aHM0	0ymca6tLUBwtLUqH8fslrt	11	1986	year
68uuz61IqrSJjO6ffO3yHc	211iJYKUbpqrykRsPG27CG	15	1995-02-27	day
06TuMCjDEYjTOJScCRzmjf	3mn8mLqRknZCD8o7Ruy4BN	2	1997-06-17	day
2n7qhtYSU5xdrD13LQnCqY	2p9WQff1uXAWRtGzdtnW18	2	2015-07-24	day
2MflYZf6aZzOxQWX0O7Brc	3R50GvGH8MAPLR6svNy6zz	11	1996-11-19	day
1Je1IMUlBXcx1Fz0WE7oPT	3x2jF7blR6bFHtk4MccsyJ	1	1996-01-01	day
634hFJtMMhLXmKsoDe3fXj	3ExqNzkCrQkkknQbrJFqMd	11	2019-07-19	day
0rTRTk5Qjcb6U6bWCw9FwB	6J9fX2iXc9W7ILQUWvEhAx	6	2015-09-25	day
5xXL4i9L2ZbKBtENNh8fWY	6g9rKb1kKlh0M0mS34kCSS	6	1997-05-20	day
4rEDqk5cwYlCNiIazuQhRG	3m7wQfHkfRnq3uheYdscDX	5	2016-04-06	day
7pHZZhLoWuyUMSquwPZMo0	6vT732swTei0NuowxI9GkB	2	2007-12-11	day
0MPKiPO83oR1XoLWLMb7bD	3YwF2y9Y3FfEy2NOtDuDZZ	3	1997-01-01	day
3xIHePHJbOEtnzlwAOoCtz	5BANRzBz6w27XazVAIufRy	6	2005-12-06	day
6YtkOhiHmf46w1noltVnF2	0GDMOxPfDWThpQJaGpJjqh	1	1996-01-01	day
1IB6OPmzFQ2aNvvaupUvZe	5jSf3XPqYrjGt7N4CEC9Zr	1	1997-05-23	day
5HjviQMuDBIvcyNXJtka23	0ZhGG0DUBuvVNyICBnHlpZ	7	1996-03-15	day
0z1171v11AOVAgqflaOtFU	47PXrfdtVg5DcI7M0UhR8K	2	1994-01-01	day
6TF2LthEA2BqImvYKToR0V	5CQHiljabLGvn72iQk0wsZ	5	1996-10-05	day
14QzP71jNp2vTBzT7KDwaA	6xRpWgTIrdnvYNhvoBaF2a	4	1996-01-10	day
3VmMPFCqLlbELgN5hne7nu	5mJy1EjCLjbHiMj0d87PX5	1	1996	year
1qtsi34e1t1LubjEI9BWFn	2u7gW5gxX7SuzwRvg7LqFN	2	2014-06-06	day
3k0h2g42N7CInuIKT9p33P	47jYgoUPVxo9r0cqpjTyXb	1	1997-03-11	day
1oBTw7IkWnEUxiestsAD1V	0xUqFH2GDi0oZ7fwIBAkLQ	2	1997-05-02	day
1GTPxha6U7x9ElVxkQw3OK	2NkwB9shQioKcbNhPf2EbP	8	1997	year
254s8fL5BZlUyvY6zAFMPn	3u9FnafwttOYXAz9fznSAg	3	1998-08-11	day
0tNuJpBgtE65diL6Q8Q7fI	3qr4pTBWEU1SVf01j6RAx3	2	1997-01-01	day
0e4E4VnpW8azK2CtV7CNbE	3RDYv01lz0rBVzo0xBPmwx	12	1997	year
7b6Iz5spak1WEJJu34UZoK	7KZTL6gFUUCzNw4FfjVqCF	11	2004-09-14	day
6BQNJ0JFKh8sWjQLI6Zudi	6FCakQJ6z6TF0y0qkHYKgy	2	1999-10-12	day
0pSaDwrMLM7F82LWJg9v6s	5iluV9CqP7Wl9wjubwdw5h	9	1996-01-01	day
7GuLQiPvQbfzP0kqcvgIQQ	7aVHqEFKpPIKmrniwwViom	8	1996-08-02	day
3IrhUrZKAkJ8LsFtH71fOT	5mojJwWgWNJcY3odUGgQc3	1	1997-03-03	day
20DcrlNK0NcRknbX4wcEO4	21EglTSwzUorpiXpMBNW2E	2	1997-01-28	day
1ask6D7sAOBSqe9xNOPL8t	0y9RVnTvpZa3LTlUUaD7l4	5	1996-04-23	day
30RKGpKHqr7ytcTljw436k	6ndH0UlQbyCOVqByMXXhdV	5	1996-01-01	day
0CIF0jCYIbHRpc3qupxdNz	6cazSn8vzan4zKwxpvcXLa	8	1999	year
1Y8FuOqh6tfzzyfdnNoplg	27QarhDmhSd7NoiQpYS0Qg	1	2008-02-25	day
1B53Y95tPd4ah4FExO0egE	4hkERQVrmM9JQ9g2eie2tL	8	1996-09-24	day
1iVdwLsbPsKnqUoZOWlEqv	1E3ssiuLLWw9OqRYQ59UjK	4	1996	year
4QzEuEWD5a7NAX8pkV3UKM	5y5Qnze6BJUbON6FxndO9c	1	2013-01-01	day
3wE2WsbYe6jZ6H3fpXFauv	6D7RaPGKDvgn2s6uairNRI	2	1996-05-08	day
69tB9bR5h5Y6KhsAmV9cLQ	4f6JBJsxRYcMezrXD818he	1	1996-01-01	day
4fOFOwrAHA9PdhOL7lciok	3rVrwVrTgiFmCBZCmYBryn	2	1996-01-01	day
1PEqh7awkpuepLBSq8ZwqD	1VzYTrtId9CgUTo7VQBFbL	3	1996-04-16	day
37tzoWY1ubBQKGXiWdO5Qv	5CQHiljabLGvn72iQk0wsZ	1	1996-10-05	day
5pxdzANdQsbwv7QIlqFoCI	6mVazoES3wr9mljcqtSL5r	14	2008-07-26	day
0lfPPoWG4b3OmhieJ2YDF0	3FiplT4vIgWCRwLZSn0EDd	5	1996-09-24	day
2Ie2PTlhSYqE7WG5l6QzrB	6ONz5nWyPfLUV7z5yvVCu7	3	1996	year
46LEQkbfPT5x2ZanS3STg5	6fRUYwwUOmQbuwe9KujqQG	11	1996-01-01	day
2vfvGlqCB7oertO5VLE0sz	1IaBCF26OjgYwUCEPaIyC0	3	1996-08-27	day
2xU2QWzGunslGXtJbmYbeE	0OWIVcNE4aItrlRvMUVueO	1	1997-04-14	day
0uuu6GPfF36MPr6SKMHvuF	5lSLGYViKHz22S8gEXz9Vc	7	1996-08-27	day
4qb9W8qLJLt1hisMYnJP3u	1VzYTrtId9CgUTo7VQBFbL	1	1996-04-16	day
2o6jJqASR4NmMjkhoXbNYo	5BaRBSxRt72AUhDoyPvIOl	4	2000-01-01	day
6atodngcu0uc9uHkP1mdKS	5NNCWaLHgcwPrWSPsp86ph	3	1996-11-26	day
5p0rUHicpwMZil8RlNGGth	5NNCWaLHgcwPrWSPsp86ph	1	1996-11-26	day
4o1E2c0ye1RlIJJqOM0dqP	1YylipCwfGRhRc4j3vJzwV	2	1996-06-04	day
6Uip2hoUza0y5TkwQgDav2	72YW1oVwW3218EZYDNvGTb	3	1996-09-06	day
69QIVIjPMnI1ABLBqh9P1b	0BzXvdpUKDEk612hLc6rZV	1	1996	year
5EQzuYfTZt7B2LqlvTF49l	2vk0n8aeQSO74VtQBbNDPR	1	1996-02-28	day
6mz1fBdKATx6qP4oP1I65G	4he7R24eqd1EbF9kegiAK8	18	1999-10-08	day
0rDPQzWWmLTv9deHn4ulG7	6ndH0UlQbyCOVqByMXXhdV	6	1996-01-01	day
7yhDrZHrOrYuoLr4Po7bsT	3EKEKhGIE2XYeWxn7Y2nkz	8	1998-04-28	day
1eRRcsUU6ItJmKA3YXoiy5	423n4zvNL2Mh4PZlLPHbLk	7	2003-08-12	day
0QnGI4OgY8ReggLWvEXdgD	78Fgb88MY0ECc4GVMejqTg	3	1996-07-02	day
6TU0zW9qJaG53vSa1R57qb	3pPyHBRk2RvmNn4Cg1Asv6	14	1996-01-01	day
3GYTdgbF7QSt3ZCevp8JzR	7GSMMsVZatrRySHVLlrJ2h	6	1996-07-30	day
70NmePXQxL3b688VuLSFae	3F4E8x0AIxDFBFjFlLYPeN	5	1996-10-01	day
5JBGbFdBtLcCCygw8rtjli	0FjHy5dCyVROqDUl6f2VTK	5	1997-01-01	day
03L32Cqbq5lKcTg6CCdV64	7pjPAwLYELXFmVLBdq8ofj	3	2005-05-03	day
0Ib6Harf3hHKOwXGeHaM5O	6igOCds7CDPrXORQOpkARo	8	2012-04-10	day
0nCWyIZrxQpuAalH4jBvIq	5rxa7atIJjdyrCKmTEpONS	13	2019-05-31	day
287iPjEJy3rPz1LFcik59H	6J9fX2iXc9W7ILQUWvEhAx	5	2015-09-25	day
2YpjoEkXlkT5TBM2T7Hzkh	49jsFbezskbuL7UtICmrJp	1	1996	year
035Wi3SCHzijMtWdhVv5K8	2xdBKfiHRP8cc7sfLlnegM	3	1995-01-01	day
2ChvdpARUc5va0hLi51Nmp	3g61rwvRs1NPeVBxuAMmHZ	3	1997-01-01	day
3QbUKEYTrNaIrTUx0sate7	0nkB7cHn6SMQa8KnJskkQ0	2	2015-08-01	day
1S8nL8nzUNmLz9SbqdXLxE	4uLoT81NWVFx09mkfnGCHb	14	1996-01-30	day
43bvQNBz3LPzTxEgPSs9qQ	4tjyDKI7scRXN8DhGMmmCz	3	1996	year
5KA6S4auXremQLoBIsKprz	3llZpeXGCVbJN51XZMhFYh	2	1996-10-22	day
5KFVl2hHOrXPkmZwOaJsx9	3VxjBFLE8LquBIIhUeX4pZ	2	1996-01-22	day
7jEC8cMF6Ssu4AyneXPhUF	6xRpWgTIrdnvYNhvoBaF2a	1	1996-01-10	day
3wgNhWuV5gkcEkTgMBNcoA	29t8lxRlQIyG4K5Xaydt46	3	1996-06-04	day
7aYzsNdBnwgHtB5QftgYRW	3pPyHBRk2RvmNn4Cg1Asv6	8	1996-01-01	day
6p1k1aQbvWp0QZfTQm2p6g	2CrTdUbLTzDsyfLvLPI3sG	9	2019-05-03	day
5VlcN32sMteWvg1Qg57Av6	3wDeIA9tJU0uNlsroUdcYK	12	1995-01-01	day
6NWZkG7pv1raYZB1FVWMKA	5LWxqzlSbXfA5M0lQn1AX0	1	1996	year
1qIDLkxvnYpSrLSwiMaEXJ	5r6mhWWkCitNZmhiSIYbCT	6	1996-01-16	day
0HxnxjgFTmj1MZYOUj8Sq1	2SM60rNc5lbJXIxe7Ru4Xd	4	1995	year
2BqkN8060WoDbdNrbKIzE9	6b7NVGKHlwKyQzFKoVTaMA	10	1995-11-20	day
0szxZG3QmQpMxrzmOjfDlm	4adqftIYavKgrnLyOD5gxZ	14	1996-01-16	day
2CBRlZtrYrhd8XXFFDSxAl	26w8J2SKCxa80Bwq6G8ctN	24	2010-11-19	day
2A7j0RLnzvvlUFrevBiOQf	1CBlavGzMBYjukEGkRtaFc	3	1996-01-01	day
1UxKOK2zzLz4yi8GCFxM1P	61insst0BvcvgyswJFk4kd	6	1996-07-26	day
5alQPSC2j8a5BdcJjvy63Z	55JGUDkxyQf9BxKfTRFDg1	8	2005-01-11	day
32A5mg3EYrPr7VHNbiibUc	0T3bAhanuW3v95cVt8zwjs	3	2009-10-09	day
0yNCFwihschpOwSgK31f2O	6fRUYwwUOmQbuwe9KujqQG	2	1996-01-01	day
0xdFJkARYp9VZ2vfdNxkYX	5dFkEeiZ3Y5eU4BGNxZqpI	4	1997-09-01	day
2QLEN3RVunMas7j0PHjeAT	1xipzu4eNAdr8oBnqP0eaS	1	1996-06-18	day
4vDBJeeQCbhP9FaPPMsYkY	3XsOzkIBoHsxZ7jP3QF2oB	9	1995-10-31	day
6hpkEh9z1tuhOQPlCunMaj	0yBMszp6kIIPTePrEHqHLb	3	2014-09-12	day
5mCQirG6bW3iDN0gpdoxrP	2QHtc53nHnTTQip9d3VmoP	13	2001-11-06	day
2U40DawrPNZwD0lcqqx3bq	3og7zxtvC4EmQiLrjg3Pf6	1	1995-02-28	day
7Duqn8un04Nz5n4PWk83Q5	7GSMMsVZatrRySHVLlrJ2h	1	1996-07-30	day
6l4TNbfPtNAOOlGIfceSaO	2k5YAxjmAD3DmYtmlrY64p	4	1996-04-02	day
2Zdd1LBFZaiKq5e5k2W2eW	2psKFkrVFSGUOyYKCaApHY	4	1996-01-01	day
56JRqiQ6QRaehxkG8852pL	3F4E8x0AIxDFBFjFlLYPeN	1	1996-10-01	day
7fI96JHMnvd3Ft70Zzv74G	3gcPVCFXfShcfVtFdMBXNG	8	1995	year
3ODF56f90W3qxDqxHAUi3v	5WqK9zGqUlTw7IPY2k1Yqd	1	2002-01-01	day
2oLwDI8tZUOh6SmTMRRfKs	1IaBCF26OjgYwUCEPaIyC0	6	1996-08-27	day
7fiDNH3mHRq5mDgQycNWQZ	23YdfclRIg7BNOBIqR6WhD	2	1996	year
4nC3wi3ZYLXsrSAv2y9q1T	64PNGg3YLgOkJ2ySlbrmPZ	4	2004-11-01	day
0BhDlUuo0RD8TpBxpbxACF	6p6XtgcHzDPC9MUSENb7Da	4	2018-09-07	day
0dcUYuMCksrUQt59z4jIVr	5jqOep6F4NdnO6aNlEAVkL	4	1996-10-29	day
6JR2utS6oY0U6OVDmIHiqV	4MYENSmUM01QisUKLi6FWr	9	1995-11-10	day
4oaj36KzXRgDg4McgcTsZK	6yPJmxBhq3zxj9gfTddfyU	12	1996-04-29	day
3MkAvzsAymTfsTAQ8NOgYZ	6t7jD99HppY4eG49oywEkt	13	1997-09-18	day
5wDeYEOMGyOEKjlo7bbKsE	0lDTDJLryuCVfCYbPhrmIa	3	1996-04-16	day
41NMHDlXO1qeo8YYxcQDHU	06EIxEp9Hsl1593s5nx3er	2	2016-11-23	day
1zrpMHPPawefWja8W8pg13	6WSbtX9qFTK4LiiOWogV1S	6	2000-01-01	day
0fiMcp9sZoTzwdPduYSKDs	6jEa6t77CNNbH9z2Pax5wn	16	2016-08-05	day
1vuSK1q9FYTxdPixLylXHJ	3PmOYyijW4SVK65I70IVrt	6	2003-04-29	day
6qZoQsBTQW2tix6KViDC7F	2y7CCMGcH0ZhpzIRPeOAUK	9	2006-11-13	day
5sU3gFFE3K28cWgC8NfERu	1Z4RIxVodiz0V9x8veQ9Rr	6	1996-03-12	day
2aBxt229cbLDOvtL7Xbb9x	1ibYM4abQtSVQFQWvDSo4J	5	1995-09-26	day
5kguToT39QaxxYEuPwFkp6	1cUnNrx2TxvrpwPRtvpGwn	11	2001-01-01	day
5MjUkhqCpr5uZ39xZmLZxe	4HTVABUq8amDUxBv3zJbX4	4	1995-07-03	day
4L2BdIseoWJyU0B8VhFMG2	6D7RaPGKDvgn2s6uairNRI	5	1996-05-08	day
2wz5weI4PREzpexKfrKgwv	7hP1XPeFjOYTM2xgruJZyo	1	2007	year
2PsHIonOTmX6bSrzIJSjyS	5r6mhWWkCitNZmhiSIYbCT	2	1996-01-16	day
1g5EcKDECPxeI7kgkvcbxm	0gHvXXQ36Lz30Romr24rF6	1	1996-07-09	day
3Pdjem5pj41gilOgXqkNtL	64vPyY759lLETSt8rvc7Sf	8	1996-06-18	day
2S3wW83zk0CosLGYN7jfor	3pPyHBRk2RvmNn4Cg1Asv6	5	1996-01-01	day
6UxvgX1rJyKkuFlBuR6WJm	5r6mhWWkCitNZmhiSIYbCT	3	1996-01-16	day
3qcVyKUKAOfBoQJsxHfhmW	6BThqXIsF0nanWam5MSV8d	9	1995	year
0a25e134ccYhXxC2ajoyQr	61insst0BvcvgyswJFk4kd	1	1996-07-26	day
0uZRJmWi1TH3wrAN7hAbyF	52a0Dg2pHH0RbwwVFYcl7F	2	1996-04-30	day
28UMiBhn383n9S7GL4tsxD	2vk0n8aeQSO74VtQBbNDPR	2	1996-02-28	day
29YBihzQOmat0U74k4ukdx	4N7LuZYpstQrtcHIoOKzqg	6	2005-11-11	day
2Iv4HSoMX2fDeXFcOJWyWX	6ndH0UlQbyCOVqByMXXhdV	4	1996-01-01	day
2Avh5LgyS4UCeYbzmgiSg9	3FKhxgSZdtJBIjdHsjbxI0	3	1996-08-06	day
5R20SLXw67E9YarADeTIoe	0VVegiriO1eyyfOKrLmxtc	5	1995-07-25	day
4BWAfHcuiNeOW2DrtP6RbD	7wPvUyod3Rxkcm830TmZIE	3	1995-01-01	day
6PqyhscBTXR7SIVmnofn5k	0w5MjRc3ZgMtvAC55z1zK6	4	1995	year
1MIZVpapMFpqMTSRGmmxIW	6jtSQVGM4W2ODQAKx65RBx	4	2004-05-17	day
79yf0zbMB74hJT8xjzixuX	4uafo4NZPgKR3nmkujyOSF	1	1996-01-01	day
6B6kACGZDYxVxGz924iN2P	56tCtYPtlDlcoyXRh7Jk1k	2	2015-08-01	day
20lzW8sXHa20GVDyIwJihy	77DzxAspEt0oOckfO049MV	3	1996-05-14	day
1e5DTpM1WeggytDXbphivX	4uLoT81NWVFx09mkfnGCHb	5	1996-01-30	day
2NxgsA7eJXj8sBSsoKP3OT	6nt2Uzox9ZAWjyPvHLcuwS	4	1996-08-06	day
3f8QH5osf2VXrjVR2jsSOg	7L1sqq1GhNjogu6gZkYK7E	27	2015-04-30	day
4wtR6HB3XekEengMX17cpc	5vwm8dEf7xGTqUAas8zGdC	1	1996	year
5KSJ9k1FYjFLnIRlJT2wF8	3r25XjxAmLMOhOWoV6X8N9	8	1995-07-25	day
5MJV7PRQo1Wo7lE81FeSM9	5odStZUHEvqHUXRbIGoPML	8	1995-10-23	day
56hvN4r1qI7kDW9cw1lVov	1R5AaySMUzB0lmuwQ49YJO	6	1996-01-01	day
2AMvHuDY1bEggz3ZBfmPht	39xyxY1rXHy9MuTT0vhCng	4	2012-04-21	day
1SyR0qHmGNRZQ49Z0rFU4A	5tincGtQaRD1QoXAT0PELz	8	1995-01-01	day
2uQGsGx9GUzYDWjbWzOALs	2PnxssdlO80Mt9ipZnu7MF	3	1995-11-06	day
3uiU9Z9YcdQ9fFQchFntes	1Xqm7XzbgDoP1tyXkqMOch	3	2003	year
3FfkDwdjAYEAYTaxx8n322	0slXKcHHvmOFs8fWpwx79K	7	2006-11-08	day
4fMPX87j0CHJCOJ3QtKe5P	5vwaKwWg3vvaAXCwQy0XRR	7	1996-07-22	day
