song_id	song_name	billboard	artists	popularity	explicit	song_type
5hdY5m2AghJYGiBBDJ5LVG	We Must Be in Love	('We Must Be In Love', 'Pure Soul')	{'5UloVKzUNJcjORzhhTWWiJ': 'The Karaoke Channel'}	0	False	Solo
179L4h7j7IvwbfgphkqXaw	On The Down Low	('On The Down Low', 'Brian McKnight')	{'6k0IBR0lU42s2GYpNX7kA9': 'Brian McKnight'}	23	False	Solo
6hs3SDnbO3f6VQuPO4KBEb	Send Me on My Way	('Send Me On My Way', 'Rusted Root')	{'2M3vnW1p5w4uPRkLYTbvdB': 'Rusted Root'}	70	False	Solo
13Mzo1l88eZPohxdl5T1qv	Round & Round	('Round & Round', 'Twinz')	{'33ay6frFAk5xRMXayOWsil': 'Twinz'}	38	True	Solo
1zGurRysA9yFI5qa7gaR8O	Pull up to the Bumper	('Pull Up To The Bumper', 'Patra')	{'4aIN2HphWosDXzCDUTgqWa': 'Patra'}	24	False	Solo
69ikOPLltvexY2dHAEvCgN	Sick of Myself	('Sick Of Myself', 'Matthew Sweet')	{'2idymNTKUdnTxforkb12Mw': 'Matthew Sweet'}	26	False	Solo
7KgBgVGO5Ey46Z8r78eKAG	You Have The Right To Remain Silent	('You Have The Right To Remain Silent', 'Perfect Stranger')	{'5u9Gwvcam6HULB4DuEGLnf': 'Perfect Stranger'}	35	False	Solo
0NzNKU2MJ9LCetT2uZMJH2	So Many Tears	('So Many Tears', '2Pac')	{'1ZwdS5xdxEREPySFridCfh': '2Pac'}	60	True	Solo
6roQwIuTgi0hhUkMy3UqW6	Hey Now (Girls Just Want to Have Fun)	('Hey Now (Girls Just Want To Have Fun)', 'Cyndi Lauper')	{'2BTZIqw0ntH9MvilQ3ewNY': 'Cyndi Lauper'}	33	False	Solo
74oQkrFn64k3furu8GoBLr	I Can't Tell You Why	("I Can't Tell You Why", 'Brownstone')	{'6dQgkiJm1fRkcqKOvPzysr': 'Brownstone'}	33	False	Solo
4Cna7QxOOTNnylVHLtShCi	Human Nature	('Human Nature', 'Madonna')	{'6tbjWDEIzxoDsBA1FuhfPW': 'Madonna'}	43	False	Solo
5aOczZ1mNiNSi4teZrg2aX	Misery	('Misery', 'Soul Asylum')	{'02da1vDJ2hWqfK7aJL6SJm': 'Soul Asylum'}	40	False	Solo
32Gf5A7Hr8RdgggXG0Fdks	Have You Ever Really Loved A Woman?	('Have You Ever Really Loved A Woman?', 'Bryan Adams')	{'3Z02hBLubJxuFJfhacLSDc': 'Bryan Adams'}	64	False	Solo
2fgoo2VrxMVXpNdvjomY1i	Take Your Time (Do It Right)	('Take Your Time (Do It Right)', 'Max-A-Million')	{'5QpTf4jao06WPoX4HKl5x6': 'Max-A-Million'}	12	False	Solo
5reaWOvB4w0Gp8KjwKXqcu	Big Yellow Taxi	('Big Yellow Taxi', 'Amy Grant')	{'72Nhcx7prNk2ZCxhx0Y5es': 'Amy Grant'}	34	False	Solo
3tcnMlMoipbsAv52IXWWsV	Awake	('Awake', 'Letters To Cleo')	{'7E41j1yL9ZeTWfqe9bUGgw': 'Letters To Cleo'}	21	False	Solo
04bs5EpVXhbPkqV9uwOAM9	Not On Your Love	('Not On Your Love', 'Jeff Carson')	{'1THO5gJEaoKK9ey0aZbCQE': 'Jeff Carson'}	30	False	Solo
7qnNnQTGxdzI2wZWpa0vDD	I Believe	('I Believe', 'Blessid Union Of Souls')	{'5UgYIWTgZ9x2aPUrWkaWop': 'David Kershenbaum', '4W4gYpQ2AQq7US2HZS13Qw': 'Blessid Union Of Souls'}	44	False	Collaboration
6VmxhbNRCURgu8d5pEPRb8	Made In England	('Made In England', 'Elton John')	{'3PhoLpVuITZKcymswpck5b': 'Elton John'}	47	False	Solo
3XmaNnRquEYkDjw2ODrjjz	My up and Down	('My Up And Down', 'Adina Howard')	{'266SmBZTt4zRzaKEANWbfQ': 'Adina Howard'}	23	False	Solo
5pQEExRHWM9XnghO6bhdLJ	Hey Man Nice Shot	('Hey Man Nice Shot', 'Filter')	{'01WjpKiWVNurV5hjIadB8C': 'Filter'}	60	False	Solo
0S45wqGbuBLuSFUAi9nkXw	This Is How We Do It	('This Is How We Do It', 'Montell Jordan')	{'166MwtUacodwKnPxyroDV3': 'Fresh Mode', '0iVrCROxeyon7MZUW3MfzT': 'Montell Jordan'}	54	False	Collaboration
4r6jPijW3d5iV0eBFVccsa	I Wanna Love Like That	('I Wanna Love Like That', 'Tony Thompson')	{'4dC1SJh5elSp45qeyfgInn': 'Tony Thompson'}	29	False	Solo
184PRkSaxD8sLMCav7koKg	My Love Is For Real	('My Love Is For Real', 'Paula Abdul')	{'4PpmBoqphQusNFsxuVKb6j': 'Paula Abdul'}	22	False	Solo
46LI9mnlQ8fJHH47ioBubg	When You Say Nothing At All	('When You Say Nothing At All', 'Alison Krauss + Union Station')	{'0OTnx2X2FDXeewcm72lavT': 'Alison Krauss & Union Station'}	61	False	Solo
6Vas6h9lB5mmeVDXdFqlQA	Freak Like Me	('Freak Like Me', 'Adina Howard')	{'266SmBZTt4zRzaKEANWbfQ': 'Adina Howard'}	56	False	Solo
4lDKORchTM8Rd0PFQFXTLX	Baby Baby	('Baby Baby', 'Corona')	{'26T6b8maqEVltcmE4kSDUl': 'Corona'}	54	False	Solo
28SF0lKRqso9SSTDpbv991	Foe Life	('Foe Life', 'Mack 10')	{'3USpNaxpX1iNqNnQWqg9ob': 'Mack 10', '3Mcii5XWf6E0lrY3Uky4cA': 'Ice Cube'}	52	True	Collaboration
7N1Vjtzr1lmmCW9iasQ8YO	Survival of the Fittest	('Survival Of The Fittest', 'Mobb Deep')	{'6O2zJ0tId7g07yzHtX0yap': 'Mobb Deep'}	67	True	Solo
5BiTN5wndDycE0iBlq0Xl8	Not Enough	('Not Enough', 'Van Halen')	{'2cnMpRsOVqtPMfq7YiFE6K': 'Van Halen'}	34	False	Solo
0ymLvEYKBKRlJbGwAZhOqg	I Like	('I Like', 'Kut Klose')	{'3g0RlUGYDE7rdAJSnLkNOv': 'Kut Klose'}	43	False	Solo
39SwLyXVbUvhegWosLYBuE	So In Love With You	('So In Love With You', 'U.N.V.')	{'7dsARy2GovWJAHqyFOwLOQ': 'U.N.V.'}	29	False	Solo
7goArBQdsalqclSyaTywAS	Shimmy Shimmy Ya	('Shimmy Shimmy Ya', "Ol' Dirty Bastard")	{'50NoVNy9GU1lCrDV8iGpyu': "Ol' Dirty Bastard"}	2	False	Solo
2lYxnT07KUc1FsRmuZVt0t	Walking to Jerusalem	('Walking To Jerusalem', 'Tracy Byrd')	{'0JbfYwi6VX4DlyGp0mDJnS': 'Ameritz Tribute Standards'}	0	False	Solo
4OhfEUz7d5si8CFLHx9WIR	Froggy Style	('Froggy Style', "Nuttin' Nyce")	{'3ZN1AGPeivQaGK7lWgec7X': "Nuttin' Nyce"}	18	False	Solo
0LfbaFlASS0hNXK9cv7RqM	Died In Your Arms	('Died In Your Arms', 'Intonation Featuring Joee')	{'3hPtBDbhHN7vKxcQhC6mvj': 'Intonation Featuring Joee'}	4	False	Solo
0mxf00t6M7TpfOtLG9aPvL	Leave Virginia Alone	('Leave Virginia Alone', 'Rod Stewart')	{'2y8Jo9CKhJvtfeKOsYzRdT': 'Rod Stewart'}	17	False	Solo
2QcrpR85d6JmF7vb9tHzdZ	In the House of Stone and Light	('In The House Of Stone And Light', 'Martin Page')	{'5UloVKzUNJcjORzhhTWWiJ': 'The Karaoke Channel'}	0	True	Solo
5FhRWxcqWIu3JoFS0kEPom	I Saw You Dancing	('I Saw You Dancing', 'Yaki-Da')	{'7w0R7VSnfEFNXmgxst5iYg': 'Yaki-Da'}	36	False	Solo
37iYAAUVZezZRmgTGnWbhY	The I.N.C. Ride	('The I.N.C. Ride', 'Masta Ace Incorporated')	{'2tcM9c26zzqpFdijVdVwuB': 'Masta Ace Incorporated'}	37	True	Solo
4kYBrdNJUdoB7iJs9WJMvu	Mind Blowin'	("Mind Blowin'", 'Smooth')	{'7H6YbDjzY80v100UkfvAkx': 'Smooth'}	18	False	Solo
3nqnWEZnYoetfO2ksMZZVK	I Like It (I Wanna Be Where You Are)	('I Like It (I Wanna Be Where You Are)', 'Grand Puba')	{'6IjhOxJSTPh15KgFTSZ68K': 'Grand Puba'}	58	True	Solo
7K1TyzMSR0s2iVlepOh75L	Give It 2 You	('Give It 2 You', 'Da Brat')	{'2I1bnmb9VQEQGKHxvr0gSf': 'Da Brat'}	34	True	Solo
5wBK7kzV4ebnS3qAu7lWKL	How Deep Is Your Love	('How Deep Is Your Love', 'Portrait')	{'08fM8wx6uuEwagFsUvQp35': 'Portrait'}	32	False	Solo
4WnYuVFXe6Si4fZqkxbnvS	Hold My Hand	('Hold My Hand', 'Hootie & The Blowfish')	{'08ct2eZF5lUPdJpHwNKWof': 'Hootie & The Blowfish'}	60	False	Solo
72hpTHMLFrO4ErhSQl2FhZ	Can't Stop Lovin' You	("Can't Stop Lovin' You", 'Van Halen')	{'2cnMpRsOVqtPMfq7YiFE6K': 'Van Halen'}	61	False	Solo
2oJuoAFzlEHDS0moF0VtuA	Wonderful	('Wonderful', 'Adam Ant')	{'3QP0XPDwbvGivqDAaJ5f5G': 'Adam Ant'}	42	False	Solo
69sIrKE4gd2NdIdstf9Ebh	Grapevyne	('Grapevyne', 'Brownstone')	{'6dQgkiJm1fRkcqKOvPzysr': 'Brownstone'}	43	False	Solo
1gfRDBIXYryGFokZNRL9pj	Vow	('Vow', 'Garbage')	{'6S0GHTqz5sxK5f9HtLXn9q': 'Garbage'}	29	False	Solo
2wbOO38fVqZj0Hz2nRe0Dz	I Kissed a Girl	('I Kissed A Girl', 'Jill Sobule')	{'16BoY9HfrtxVodHVdgad07': 'Jill Sobule'}	30	False	Solo
22L2W5zBju0h7mFSfFzUJW	Strange Currencies	('Strange Currencies', 'R.E.M.')	{'4KWTAlx2RvbpseOGMEmROg': 'R.E.M.'}	44	False	Solo
2kQLJexCx8wPTAqK0x0ijO	Hold On	('Hold On', 'Jamie Walters')	{'4JRaryUoRSFiZt04ReUD8N': 'Jamie Walters'}	50	False	Solo
2Pn5gvVioma5LHPxgEBBmD	No More "I Love You's"	('No More "I Love You\'s"', 'Annie Lennox')	{'5MspMQqdVbdwP6ax3GXqum': 'Annie Lennox'}	63	False	Solo
6dW75XbJ1WAMljOXWjTK46	Red Light Special	('Red Light Special', 'TLC')	{'0TImkz4nPqjegtVSMZnMRq': 'TLC'}	54	False	Solo
70DbNpe8D1QnGi92Mo2MK1	Close to You	('Close To You', 'Fun Factory')	{'22p5npx84cXYat7kgGocRZ': 'Fun Factory'}	42	False	Solo
2wqSycuLuGlQgzV1aA6Myu	Emotions	('Emotions', 'H-Town')	{'21gGD9dUby5ls0belA1wqZ': 'H-Town'}	39	False	Solo
1SdG61anvsCv8hffXPU8FD	Can't Stop My Heart From Loving You (The Rain Song)	("Can't Stop My Heart From Loving You (The Rain Song)", 'Aaron Neville')	{'57ALvbCBaCkNlgTOSiUPdT': 'Aaron Neville'}	23	False	Solo
6wVViUl2xSRoDK2T7dMZbR	Bizarre Love Triangle	('Bizarre Love Triangle', 'New Order')	{'0yNLKJebCb8Aueb54LYya3': 'New Order'}	64	False	Solo
4WfKAQurm9W0utvBBIlv2Z	Run Away	('Run Away', 'Real McCoy')	{'2vRfKzjQYJQd67X8x49MOh': 'Real McCoy'}	48	False	Solo
0mh3kdiViRyeH8JzVL61Hw	Believe	('Believe', 'Elton John')	{'3PhoLpVuITZKcymswpck5b': 'Elton John'}	43	False	Solo
06hsdMbBxWGqBO0TV0Zrkf	Cotton Eye Joe	('Cotton Eye Joe', 'Rednex')	{'22Zqu1yyebVnbve8FxbJ2g': 'Rednex'}	68	False	Solo
1gkbpFBjsBKnHEFbrwzkjf	Crimson and Clover	('Crimson And Clover', 'SF Spanish Fly')	{'3Btbb0uXxFOOmeWrVsyKOU': 'Sf Spanish Fly'}	16	False	Solo
7izFzcBTx3DVXFeFYDeZKB	Take a Bow	('Take A Bow', 'Madonna')	{'6tbjWDEIzxoDsBA1FuhfPW': 'Madonna'}	51	False	Solo
47RAxX2yfiZWmsNKLvjQON	I Live My Life for You	('I Live My Life For You', 'Firehouse')	{'28pS8WVbFstY0o1SrqCf8I': 'Firehouse'}	54	False	Solo
6RInnwHiI98g8Fmdz6M3wF	Thank You	('Thank You', 'Boyz II Men')	{'6O74knDqdv3XaWtkII7Xjp': 'Boyz II Men'}	33	False	Solo
3Ri0GwqGOGxZGTOsG1wurV	I'm Goin' Down	("I'm Goin' Down", 'Mary J. Blige')	{'1XkoF8ryArs86LZvFOkbyr': 'Mary J. Blige'}	47	False	Solo
5Z8kUbnUQqBUzM5FsBNOAl	You Gotta Be	('You Gotta Be', "Des'ree")	{'73ZPfpfg1LBVvDEArK4l5B': "Des'ree"}	54	False	Solo
3pEuO9J2MTEmec8kUfYYvl	Another Night	('Another Night', 'Real McCoy')	{'2vRfKzjQYJQd67X8x49MOh': 'Real McCoy'}	58	False	Solo
0JQO1HJiAZgJ31puRRWPLR	Until the End of Time	('Until The End Of Time', 'Foreigner')	{'6IRouO5mvvfcyxtPDKMYFN': 'Foreigner'}	15	False	Solo
3tcpZKk012t3CzMNWBMfx8	Mr. Personality	('Mr. Personality', 'Gillette')	{'20ldWECcOHmOWwKwAwvn4y': 'Gillette'}	30	True	Solo
5xtGNElI7ocpEHaFu4ZQG0	Candy Rain	('Candy Rain', 'Soul For Real')	{'296LotOmbj7eOX7r9l46fK': 'Soul For Real'}	42	False	Solo
25IRjWUZ60n7KXxcB4DiX9	Strong Enough	('Strong Enough', 'Sheryl Crow')	{'4TKTii6gnOnUXQHyuo9JaD': 'Sheryl Crow'}	58	False	Solo
7jcwsBKV931Y6ICVYxByrK	Move It Like This	('Move It Like This', 'K7')	{'23H1ellgs9wxOBx2V0fkao': 'K7'}	22	False	Solo
1FlDtQBj95pnFbS9kCTZEI	Think Of You	('Think Of You', 'Usher')	{'23zg3TcAtWQy7J6upgbUnj': 'Usher'}	33	False	Solo
08TTz3bxSStwQKxZ8bEJ8C	Joy	('Joy', 'BLACKstreet')	{'2P3cjUru4H3fhSXXNxE9kA': 'Blackstreet'}	39	False	Solo
1aWV3uY3SIEZVbmv45oFWS	Creep	('Creep', 'TLC')	{'0TImkz4nPqjegtVSMZnMRq': 'TLC'}	65	False	Solo
17aVK3oQdgwVG2l0HpP67W	Baby	('Baby', 'Brandy')	{'05oH07COxkXKIMt6mIPRee': 'Brandy'}	45	False	Solo
1c0flvMImhKMuiZIc0VzEb	It's Good To Be King	("It's Good To Be King", 'Tom Petty')	{'2UZMlIwnkgAEDBsw1Rejkn': 'Tom Petty'}	52	False	Solo
2hXk6pi1tWdp1eEx20rJLA	Fat Boy	('Fat Boy', 'Max-A-Million')	{'5QpTf4jao06WPoX4HKl5x6': 'Max-A-Million'}	35	False	Solo
41K4hfmjS9fDhTTDbgCsGr	Here & Now	('Here & Now', 'Letters To Cleo')	{'7E41j1yL9ZeTWfqe9bUGgw': 'Letters To Cleo'}	14	False	Solo
6n6bXB2QwRIBztavYeGs2R	Never Find Someone Like You	('Never Find Someone Like You', 'Keith Martin')	{'0rH86pdU6LI1atdBNGXftH': 'Keith Martin'}	31	False	Solo
0cp5pot8fu3asOCB5FBRYp	Craziest	('Craziest', 'Naughty By Nature')	{'4Otx4bRLSfpah5kX8hdgDC': 'Naughty By Nature'}	32	True	Solo
0BTGqPIW9acmhhUmENkq5r	If You Love Me	('If You Love Me', 'Brownstone')	{'6dQgkiJm1fRkcqKOvPzysr': 'Brownstone'}	60	False	Solo
0DCxAJasKxjhODdqpF4s36	Everlasting Love	('Everlasting Love', 'Gloria Estefan')	{'5IFCkqu9J6xdWeYMk5I889': 'Gloria Estefan'}	34	False	Solo
3Rmj5bpH6nSI9pNEWP3wBQ	Tell Me When	('Tell Me When', 'The Human League')	{'1aX2dmV8XoHYCOQRxjPESG': 'The Human League'}	32	False	Solo
2HWyXrAd2voTlSFVVqFAVi	Feel so High	('Feel So High', "Des'ree")	{'73ZPfpfg1LBVvDEArK4l5B': "Des'ree"}	30	False	Solo
3eMVOlY4PqhG4e9K4epxbn	Rodeo	('Rodeo', '95 South')	{'3vjd6YHdWCqO3MWaYbxDf0': '95 South'}	25	True	Solo
2FWmKZ3kNbVsKGhuNHsltW	Brooklyn Zoo	('Brooklyn Zoo', "Ol' Dirty Bastard")	{'50NoVNy9GU1lCrDV8iGpyu': "Ol' Dirty Bastard"}	58	True	Solo
5mPzlwYXl0wTmho0rYbl7O	For Your Love	('For Your Love', 'Stevie Wonder')	{'7guDJrEfX3qb6FEbdPA5qi': 'Stevie Wonder'}	46	False	Solo
5HP2cXsmqmSRkJuVjyMWVW	Safe + Sound	('Safe + Sound', 'DJ Quik')	{'0b2XeWDPeBiLeskT6RFqMb': 'DJ Quik'}	39	True	Solo
09nWHcNuohUS7HMPdIDwrr	What Mattered Most	('What Mattered Most', 'Ty Herndon')	{'1Fj0R2t4HaJa3oUe8azB8R': 'Ty Herndon'}	44	False	Solo
1dOXmR1VsGmkM9c72ka0je	Bedtime Story	('Bedtime Story', 'Madonna')	{'6tbjWDEIzxoDsBA1FuhfPW': 'Madonna'}	37	False	Solo
7Hj5QvOZvdZKtlBuq8nTXE	Universal Heart-Beat	('Universal Heart-Beat', 'Juliana Hatfield')	{'4L1danWWAgSc0b7nBgY9CB': 'Juliana Hatfield'}	25	False	Solo
4Gmkqn3V7IMTkOmmiX7cbb	On Bended Knee	('On Bended Knee', 'Boyz II Men')	{'6O74knDqdv3XaWtkII7Xjp': 'Boyz II Men'}	60	False	Solo
4tlryZypTlbIaa7YrgxCSN	(She's Got) Skillz	("(She's Got) Skillz", 'All-4-One')	{'1B8ySGDAiXTCvnJNH4HSCG': 'All-4-One'}	31	False	Solo
1oJvv6D3TYxJDlVTrtJU7b	So Help Me Girl	('So Help Me Girl', 'Joe Diffie')	{'3THMgU4KdL7LlO5TEREs2g': 'Joe Diffie'}	33	False	Solo
38IDDkncsXoh1Q0weShawp	How Did I Get By Without You?	('How Did I Get By Without You?', 'John Waite')	{'2TPyCsRoh2tjeZLTQ2ojlj': 'John Waite'}	21	False	Solo
0ofMkI3jzmGCElAOgOLeo3	The Rhythm of the Night	('The Rhythm Of The Night', 'Corona')	{'26T6b8maqEVltcmE4kSDUl': 'Corona'}	66	False	Solo
5slKs6kT5yoHgeRtZJ9uex	Keeper Of The Stars	('The Keeper Of The Stars', 'Tracy Byrd')	{'0xxJO75NeIAF5jYruLYIDT': 'Tracy Byrd'}	25	False	Solo
3sog6rNg0KoftO7ltWoNjf	Get Down	('Get Down', 'Craig Mack')	{'4akj4uteQQrrGxhX9Rjuyf': 'Craig Mack'}	38	True	Solo
6opmccJH1kVTbKdELkUESs	Baby It´s You	("Baby It's You", 'The Beatles')	{'3PPJWqaWM9JWXk1Dp45EQT': 'Marty Murray'}	0	False	Solo
74EsCSlpwqzAmZl1njR5yP	Come Back	('Come Back', 'Londonbeat')	{'0gcMPgunYh4rX1UOdvZKBn': 'Londonbeat'}	8	False	Solo
2RChe0r2cMoyOvuKobZy44	Always	('Always', 'Bon Jovi')	{'58lV9VcRSjABbAbfWS6skp': 'Bon Jovi'}	73	False	Solo
4veE1jrMbVSy9FRCiYDGkD	I'm The Only One	("I'm The Only One", 'Melissa Etheridge')	{'01Ppu7N8uYJI8SAONo2YZA': 'Melissa Etheridge'}	57	False	Solo
5q34mA11oBzYYVOoU4UirW	Get Ready for This	('Get Ready For This', '2 Unlimited')	{'46mFShagVGedAtk3aIxg4l': 'White Knight Instrumental'}	0	False	Solo
544gpqcu9htj6mnufI5pk7	Get Lifted	('Get Lifted', 'Keith Murray')	{'2bwR166mSJEJrYJqfyust3': 'Keith Murray'}	30	True	Solo
0KMuspwhZo1Cfhk0SsA2gl	Let's Get It On	("Let's Get It On", 'Shabba Ranks')	{'3j7Sw80qzL2FJlryUhI3wG': 'Shabba Ranks'}	7	False	Solo
0rfs9GDi3zUljlHSzZDL1v	Tour	('Tour', 'Capleton')	{'21J3YJTyq1biE3SvSNjzuf': 'Capleton'}	32	True	Solo
7MooGz4ZPE4bNxjFegR6Jx	You Don't Know How It Feels	("You Don't Know How It Feels", 'Tom Petty')	{'2UZMlIwnkgAEDBsw1Rejkn': 'Tom Petty'}	64	False	Solo
1dJuteDIOkGfDSN7zPkzNv	She Don't Use Jelly	("She Don't Use Jelly", 'The Flaming Lips')	{'16eRpMNXSQ15wuJoeqguaB': 'The Flaming Lips'}	57	False	Solo
4nASzyRbzL5qZQuOPjQfsj	Shook Ones Part II	('Shook Ones Part II', 'Mobb Deep')	{'14ZxDAK6ITtZZqPdiWrvSn': 'Everlast', '6O2zJ0tId7g07yzHtX0yap': 'Mobb Deep'}	40	True	Collaboration
6aX6HU06LTnZIGjFznUchm	Come On	('Come On', 'Barry White')	{'3rfgbfpPSfXY40lzRK7Syt': 'Barry White'}	34	False	Solo
7gRPARHLsDZaf3QxSTuKT8	Every Day of the Week	('Every Day Of The Week', 'Jade')	{'7ypgj95aGInvJMJbMv78wB': 'Jade'}	30	False	Solo
2rkVoKVEMuct8SmEIGKzBw	Before I Let You Go	('Before I Let You Go', 'BLACKstreet')	{'2P3cjUru4H3fhSXXNxE9kA': 'Blackstreet'}	55	False	Solo
0hvxqftYCZT406ElE03giM	Mad Izm	('Mad Izm', 'Channel Live')	{'5qik0lR9qY7eQPYAK4OUTo': 'Channel Live'}	39	True	Solo
3Wb2ag0YTCdNTAIOXICtRA	Promise Me	('Promise Me', 'Lil Suzy')	{'5HPsVk1MblCoa44WLJsQwN': 'Lil Suzy'}	23	False	Solo
4n8d6mjEugRMTBI7mjiHIY	Kitty-Kitty	('Kitty Kitty', '69 Boyz')	{'7qeBsFLeNEuzrDhDMbnDwF': '69 Boyz'}	31	True	Solo
4FCn9LuUy6unyPSnXVwLq1	Bang And Blame	('Bang And Blame', 'R.E.M.')	{'4KWTAlx2RvbpseOGMEmROg': 'R.E.M.'}	45	False	Solo
0AEHFeG7pLwCmSfpcP1qEz	The Sweetest Days	('The Sweetest Days', 'Vanessa Williams')	{'75L9s8KVrhCNtBUkZFnDFW': 'Vanessa Williams'}	35	False	Solo
4QqlOb3W8WxGAn9ZYUOcgd	She's A River	("She's A River", 'Simple Minds')	{'46mFShagVGedAtk3aIxg4l': 'White Knight Instrumental'}	0	False	Solo
5f8KgDZ8aQKQii0U1qdRbC	Pimp Of The Year	('Pimp Of The Year', 'Dru Down')	{'0WbeGaye1H1KUdYWzYlTmk': 'Dru Down'}	46	True	Solo
7vl0JjpJNnAHCREOnBKOkW	Whutcha Want?	('Whutcha Want?', 'Nine')	{'0cnbaGjcH77bWAV1MgVSJh': 'Nine'}	33	True	Solo
6byGncpFasBdOu9N4SoGdq	Mishale	('Mishale', 'Andru Donalds')	{'4wuHLh6AEK7selBuj38cRz': 'Andru Donalds'}	41	False	Solo
6N9uyMZf9pbNOuomveWscp	I Wanna Be Down	('I Wanna Be Down', 'Brandy')	{'05oH07COxkXKIMt6mIPRee': 'Brandy'}	59	False	Solo
4ENGKQBdNK966BQNttXCfu	Mental Picture	('Mental Picture', 'Jon Secada')	{'10n1KB2sjTrGdyuC83y8jW': 'Jon Secada'}	40	False	Solo
3xvcFlh6hHqxyiAFkqpsjZ	Always and Forever	('Always And Forever', 'Luther Vandross')	{'19y5MFBH7gohEdGwKM7QsP': 'Luther Vandross'}	61	False	Solo
0dfQwyoZoS9LgQiU6AJO7f	100% Pure Love	('100% Pure Love', 'Crystal Waters')	{'2sd9Q3r0Jhqpe3w9WVuG43': 'Crystal Waters'}	52	False	Solo
1jkAxE1qKoy9BsrOlTpIke	Foolin' Around	("Foolin' Around", 'Changing Faces')	{'3lJ6jvOiNY46L2juqXufpf': 'Changing Faces'}	35	False	Solo
7dfl9X38RhIvB3oSmmneq3	I'll Make Love To You	("I'll Make Love To You", 'Boyz II Men')	{'6O74knDqdv3XaWtkII7Xjp': 'Boyz II Men'}	67	False	Solo
0TZiZV8pQ6RBlo3Fmd5LX1	Tootsee Roll	('Tootsee Roll', '69 Boyz')	{'7qeBsFLeNEuzrDhDMbnDwF': '69 Boyz'}	32	True	Solo
3F3R4uyTMkX9jRCEVVmdz6	Bring The Pain	('Bring The Pain', 'Method Man')	{'4VmEWwd8y9MCLwexFMdpwt': 'Method Man'}	60	True	Solo
4dzpbWctl1H442dw1lewpz	What I Need	('What I Need', 'Crystal Waters')	{'2sd9Q3r0Jhqpe3w9WVuG43': 'Crystal Waters'}	18	False	Solo
0x8r7tVHilIuGFLl3f1qfQ	Nika	('Nika', 'Vicious')	{'2N6miqLGY0TbLGcG42naDC': 'Vicious'}	28	False	Solo
3ZpQiJ78LKINrW9SQTgbXd	All I Wanna Do	('All I Wanna Do', 'Sheryl Crow')	{'4TKTii6gnOnUXQHyuo9JaD': 'Sheryl Crow'}	65	False	Solo
3H7qDbBDuARQVPp5Vx0JFB	Be Happy	('Be Happy', 'Mary J. Blige')	{'1XkoF8ryArs86LZvFOkbyr': 'Mary J. Blige'}	48	False	Solo
7LcBP7lQSp9BojdqulANFE	Can I Stay with You	('Can I Stay With You', 'Karyn White')	{'5lJBrQQ88JjskJmJeVKX4F': 'Karyn White'}	34	False	Solo
2GrFTSvFN9I1PPN6y2Bjvl	I Apologize	('I Apologize', 'Anita Baker')	{'46CH1Gp8l8QVly8bpG9JFG': 'Anita Baker'}	19	False	Solo
4OriPa2OXO6goScm81cjju	Release Yo' Delf	("Release Yo' Delf", 'Method Man')	{'4VmEWwd8y9MCLwexFMdpwt': 'Method Man'}	42	True	Solo
6oadMAqfdbOBvGib6lUpn3	Cocktales	('Cocktales', 'Too $hort')	{'4sb7rZNN93BSS6Gqgepo4v': 'Too $hort'}	41	True	Solo
5aNAOwr2QoRbvyRG7ZVrhf	Bad Reputation	('Bad Reputation', 'Freedy Johnston')	{'5aeoG3xBrai5JsTqVmmgj0': 'Freedy Johnston'}	39	False	Solo
3Nf8oGn1okobzjDcFCvT6n	I'll Stand by You	("I'll Stand By You", 'Pretenders')	{'0GByy3DcfbQwDvXGCWmzv9': 'Pretenders', '7iWYCIyfxwVyVae6u7qJaO': 'Bob Clearmountain'}	67	False	Collaboration
15FcP9qwmIKqaD5NhfhNpu	Secret	('Secret', 'Madonna')	{'6tbjWDEIzxoDsBA1FuhfPW': 'Madonna'}	49	False	Solo
5ICwDM1fzgqv7HNFUIjPyx	Living in Danger	('Living In Danger', 'Ace Of Base')	{'5ksRONqssB7BR161NTtJAm': 'Ace of Base'}	43	False	Solo
5ETdHs01nsJdza8zmanHnW	Breakdown	('Breakdown', 'Fu-Schnickens')	{'2BnZSEAPhFsB1RIyeEgXmN': 'FU-Schnickens'}	30	False	Solo
2hMk3VNicbCoV8I81m7Z3q	Age Ain't Nothing But a Number	("Age Ain't Nothing But A Number", 'Aaliyah')	{'0urTpYCsixqZwgNTkPJOJ4': 'Aaliyah'}	49	False	Solo
68EKUNtzGVapUS30PJDVKs	(I Could Only) Whisper Your Name	('(I Could Only) Whisper Your Name', 'Harry Connick, Jr.')	{'6u17YlWtW4oqFF5Hn9UU79': 'Harry Connick, Jr.'}	29	False	Solo
2QECh0fEPnaTxRWsVBrUz7	Supa Star	('Supa Star', 'Group Home')	{'48elQHSJ3DmffHQpf89jxX': 'Group Home'}	40	True	Solo
40AbVw7NEu78pgafTWKZxJ	Take You There	('Take You There', 'Pete Rock & C.L. Smooth')	{'3fJ60AcIgLzQkVitEvA7uq': 'Pete Rock & C.L. Smooth'}	33	False	Solo
5PaTu8aN7ozpFbEb0DwEbt	Practice What You Preach	('Practice What You Preach', 'Barry White')	{'3rfgbfpPSfXY40lzRK7Syt': 'Barry White'}	44	False	Solo
